test_score,skill_match_ratio,relevant_experience,project_match,preferred_domain,skills_text,projects_text,titles_text,label
72,0.8333333333333334,5,1,mobile app development,xamarin android firebase push notification teamwork uiux mobile critical thinking flutter react native objectivec app store mobile testing,payment project,ios developer flutter developer android developer,partial
66,0.5,0,1,database administration,sql server oracle mysql nosql postgresql mongodb,critical thinking project tuning project,,no_fit
74,0.8,6,0,robotics,control systems embedded systems robotics robot programming c problem solving arduino ros sensors communication,communication project critical thinking project,automation engineer automation engineer robotics engineer,partial
79,0.6666666666666666,0,0,database administration,backup query optimization oracle mysql replication postgresql performance tuning data warehousing,communication project communication project,,no_fit
70,0.5833333333333334,5,1,cloud computing,serverless cloud security kubernetes monitoring docker cicd pipelines communication load balancing,orchestration project automation project,cloud administrator infrastructure engineer,partial
83,0.5555555555555556,3,1,quality assurance,test cases qa test automation teamwork jenkins critical thinking cypress,regression project automation project,software tester,fit
91,0.6,0,1,robotics,mechanical design embedded systems robotics c arduino ros,sensors project,,no_fit
88,0.5833333333333334,5,0,devops,automation aws terraform teamwork jenkins monitoring kubernetes critical thinking docker,problem solving project,devops engineer release manager release manager,fit
76,0.9,0,1,digital marketing,social media content marketing ppc google analytics marketing strategy analytics seo critical thinking ads sem,campaign project conversion project,,suggest
72,1.0,8,1,game development,c shader programming graphics programming game physics unreal engine blender game design ai unity,game project,game designer graphics programmer gameplay programmer,partial
67,0.8333333333333334,0,1,cloud computing,serverless aws gcp terraform kubernetes monitoring critical thinking docker cicd pipelines azure communication load balancing,scaling project teamwork project,,no_fit
83,0.9166666666666666,0,1,cybersecurity,siem incident response network security ethical hacking linux penetration testing cryptography critical thinking problem solving forensics vulnerability assessment security auditing firewall,firewall configuration project problem solving project,,suggest
95,1.0,0,1,web development,graphql html redux angular javascript nodejs express nextjs css bootstrap problem solving react typescript vue sass communication,form project teamwork project,,no_fit
59,0.7777777777777778,0,1,technical writing,writing documentation editing guidelines manuals critical thinking content creation research,manuals project manuals project,,no_fit
68,0.75,0,1,cloud computing,serverless cloud security terraform scaling teamwork kubernetes docker cicd pipelines azure communication load balancing,containers project,,no_fit
77,1.0,0,0,product management,scrum market research roadmap stakeholder management requirements gathering prioritization analytics critical thinking agile,communication project,,suggest
61,0.5,3,1,digital marketing,email marketing content marketing teamwork analytics seo critical thinking sem,communication project social media project,social media manager,no_fit
69,0.5384615384615384,2,1,uiux design,user testing adobe xd wireframe design critical thinking sketch persona figma communication,communication project design system project,ui designer,no_fit
84,0.8333333333333334,4,1,database administration,backup data warehousing sql server database design query optimization mysql replication postgresql performance tuning mongodb,schema design project,database engineer sql developer,fit
78,0.7857142857142857,3,1,web development,graphql html redux angular javascript nextjs nodejs express bootstrap typescript vue,teamwork project login project,backend developer,partial
89,0.5384615384615384,4,0,uiux design,user testing teamwork adobe xd design sketch persona figma prototype,communication project problem solving project,ux designer ux designer,fit
59,1.0,2,1,digital marketing,email marketing social media content marketing ppc google analytics marketing strategy analytics seo ads sem,conversion project,sem specialist,no_fit
80,1.0,0,1,networking,lanwlan vpn routing firewall packet analysis cisco network monitoring dns tcpip switching dhcp,critical thinking project switch project,,suggest
69,0.625,7,1,product management,scrum stakeholder management teamwork prioritization analytics critical thinking agile,strategy project,associate product manager product strategist associate product manager,suggest
83,0.7777777777777778,5,1,quality assurance,manual testing performance testing qa test automation selenium jenkins bug tracking,integration project,quality analyst quality analyst qa analyst,fit
90,0.5,0,1,digital marketing,email marketing social media marketing strategy seo communication sem,ads project,,no_fit
94,0.5454545454545454,4,1,networking,lanwlan vpn routing cisco network monitoring dhcp,communication project troubleshooting project,system administrator it support specialist network administrator,fit
95,0.8181818181818182,3,1,networking,lanwlan vpn routing firewall cisco network monitoring problem solving tcpip switching dhcp,network project router project,it support specialist,fit
85,0.7692307692307693,0,1,artificial intelligence,tensorflow reinforcement learning computer vision ml pipelines rnn pytorch keras deep learning communication gan cnn,object detection project chatbot project,,suggest
89,1.0,0,1,cybersecurity,siem incident response network security ethical hacking linux cryptography penetration testing problem solving forensics risk management vulnerability assessment security auditing firewall,vulnerability scan project communication project,,suggest
78,0.5555555555555556,0,1,technical writing,writing documentation editing problem solving content creation research,documentation project instructions project,,suggest
58,0.4444444444444444,1,1,technical writing,writing editing teamwork manuals critical thinking content creation,documentation project,content writer,no_fit
61,0.6363636363636364,0,1,networking,vpn routing cisco network monitoring tcpip switching firewall communication,vpn project communication project,,no_fit
79,1.0,4,0,devops,automation aws cicd ansible terraform teamwork jenkins monitoring kubernetes docker scripting azure git,problem solving project,release manager infrastructure engineer devops engineer,partial
76,0.6666666666666666,4,1,game development,c shader programming graphics programming unreal engine blender ai,multiplayer project,level designer level designer,partial
95,0.9,1,0,digital marketing,social media content marketing ppc teamwork google analytics marketing strategy analytics seo ads communication sem,teamwork project,sem specialist,partial
69,0.6666666666666666,5,0,cybersecurity,teamwork incident response network security cryptography penetration testing linux forensics risk management ethical hacking,communication project teamwork project,soc analyst soc analyst,no_fit
87,1.0,2,1,data science,python numpy scikitlearn data visualization machine learning pandas statistics feature engineering matplotlib critical thinking r problem solving sql deep learning etl,analysis project pipeline project,ml engineer,fit
77,0.4615384615384615,6,1,data science,scikitlearn data visualization statistics pandas critical thinking problem solving deep learning etl,communication project model project,ai researcher ml engineer data analyst,partial
72,0.6666666666666666,1,0,game development,c graphics programming game physics unreal engine blender game design communication,teamwork project,game designer,partial
75,0.625,1,1,product management,scrum market research roadmap teamwork prioritization analytics,strategy project,product strategist,partial
95,0.5,0,1,cybersecurity,siem network security forensics risk management vulnerability assessment security auditing communication,vulnerability scan project,,no_fit
75,0.5555555555555556,0,0,business analysis,uml data analysis stakeholder management communication agile business process,communication project,,suggest
92,0.8333333333333334,1,1,mobile app development,xamarin android kotlin push notification firebase teamwork uiux mobile flutter problem solving objectivec app store mobile testing,app project,mobile software engineer,partial
80,0.4615384615384615,6,1,data science,python numpy data visualization pandas statistics sql,report project teamwork project,data analyst data scientist business intelligence analyst,fit
67,0.7777777777777778,4,0,quality assurance,manual testing test cases performance testing qa test automation selenium jenkins problem solving communication,teamwork project critical thinking project,qa engineer test automation engineer quality analyst,no_fit
84,0.5,0,0,blockchain,smart contracts ethereum teamwork critical thinking defi dapps web3,communication project,,no_fit
70,0.6666666666666666,4,1,quality assurance,manual testing test cases performance testing qa bug tracking critical thinking cypress,automation project,quality analyst test automation engineer,partial
82,0.6923076923076923,5,1,artificial intelligence,scikitlearn computer vision cv rnn keras nlp deep learning communication gan cnn,image recognition project teamwork project,research scientist deep learning engineer,fit
95,1.0,0,1,artificial intelligence,scikitlearn tensorflow teamwork reinforcement learning computer vision ml pipelines rnn cv pytorch problem solving keras nlp deep learning gan cnn,classification project,,suggest
74,0.7777777777777778,0,1,augmented reality  virtual reality,c 3d animation shader programming ar unreal engine 3d modeling unity,problem solving project 3d environment project,,suggest
72,0.6153846153846154,0,1,data science,numpy scikitlearn data visualization machine learning feature engineering matplotlib r etl,prediction project critical thinking project,,no_fit
78,0.4444444444444444,0,0,augmented reality  virtual reality,3d modeling unreal engine shader programming unity,communication project,,suggest
74,0.8333333333333334,0,1,database administration,backup teamwork query optimization oracle mysql mongodb replication nosql postgresql performance tuning data warehousing communication,query project communication project,,no_fit
85,0.6666666666666666,0,1,cybersecurity,teamwork siem cryptography penetration testing linux forensics vulnerability assessment security auditing firewall,communication project firewall configuration project,,suggest
86,0.5,4,1,mobile app development,android firebase uiux mobile flutter react native mobile testing,android project critical thinking project,react native developer mobile software engineer mobile app engineer,fit
69,1.0,7,1,augmented reality  virtual reality,c vr 3d animation shader programming ar interaction design teamwork 3d modeling unreal engine unity communication,3d environment project,vr developer vr developer vr developer,suggest
91,0.9230769230769232,3,1,data science,python numpy scikitlearn data visualization machine learning statistics pandas feature engineering matplotlib r deep learning etl,critical thinking project analysis project,data engineer data engineer,fit
69,0.5833333333333334,1,0,cloud computing,aws cloud security terraform kubernetes docker cicd pipelines load balancing,problem solving project,cloud architect,no_fit
77,0.8,4,1,robotics,automation control systems mechanical design embedded systems robotics arduino ros sensors,simulation project robot project,embedded systems engineer automation engineer control systems engineer,partial
82,0.5384615384615384,0,1,data science,scikitlearn data visualization pandas matplotlib critical thinking r problem solving sql deep learning,critical thinking project dashboard project,,suggest
90,0.6923076923076923,0,1,data science,numpy scikitlearn data visualization machine learning pandas statistics matplotlib critical thinking r problem solving etl,report project,,suggest
95,0.7777777777777778,5,1,technical writing,writing documentation editing guidelines teamwork manuals reports content creation,critical thinking project technical docs project,instructional designer technical author,fit
76,0.5,5,1,digital marketing,social media ppc marketing strategy analytics sem,conversion project branding project,marketing analyst content strategist,partial
95,0.5,4,1,database administration,sql server database design query optimization oracle problem solving postgresql mongodb communication,teamwork project backup project,dba specialist sql developer,fit
86,1.0,0,1,database administration,backup data warehousing sql server teamwork database design query optimization oracle mysql mongodb nosql postgresql performance tuning replication communication,schema design project,,no_fit
71,1.0,0,0,data science,python numpy scikitlearn data visualization machine learning teamwork pandas statistics matplotlib feature engineering critical thinking r sql deep learning etl,teamwork project,,no_fit
78,0.5833333333333334,3,1,database administration,sql server data warehousing query optimization mysql replication performance tuning mongodb,communication project optimization project,db engineer database administrator,partial
58,0.8,0,1,digital marketing,email marketing social media ppc teamwork google analytics marketing strategy seo problem solving ads sem,traffic project social media project,,no_fit
93,0.6153846153846154,0,1,artificial intelligence,scikitlearn computer vision ml pipelines rnn pytorch keras nlp deep learning,recommendation project vision project,,suggest
95,0.9230769230769232,1,1,data science,python numpy scikitlearn data visualization pandas statistics matplotlib feature engineering r sql deep learning etl,data project clustering project,data scientist,partial
69,0.8,0,1,digital marketing,email marketing social media content marketing ppc teamwork google analytics marketing strategy analytics seo,social media project social media project,,suggest
94,0.9166666666666666,6,1,cybersecurity,siem incident response network security ethical hacking cryptography linux penetration testing problem solving forensics risk management vulnerability assessment security auditing,communication project security monitoring project,soc analyst cybersecurity engineer security analyst,fit
65,0.9285714285714286,0,1,web development,html redux angular javascript nodejs nextjs express css bootstrap problem solving react typescript vue sass communication,api project website project,,no_fit
83,0.5555555555555556,3,1,technical writing,documentation guidelines teamwork reports communication research technical manuals,critical thinking project instructions project,technical author technical author,fit
81,0.7,2,1,robotics,control systems mechanical design embedded systems c arduino ros sensors,robot project problem solving project,automation engineer,fit
86,0.7,0,1,robotics,mechanical design embedded systems robotics robot programming c ros sensors communication,critical thinking project automation project,,no_fit
94,0.5714285714285714,0,1,web development,graphql redux angular javascript teamwork nextjs express css typescript,login project form project,,no_fit
91,0.8333333333333334,1,0,database administration,backup data warehousing database design oracle mysql critical thinking replication nosql postgresql performance tuning mongodb communication,communication project,database administrator,partial
80,0.5,9,0,cybersecurity,siem network security linux cryptography critical thinking forensics ethical hacking communication,teamwork project critical thinking project,ethical hacker ethical hacker security analyst,fit
76,0.5,3,1,blockchain,remix ethereum cryptography defi problem solving solidity,ledger project,smart contract developer,partial
76,0.8333333333333334,5,0,mobile app development,xamarin android kotlin firebase push notification swift flutter react native objectivec app store,critical thinking project,android developer mobile software engineer android developer,partial
92,0.5,3,1,product management,roadmap scrum agile analytics,roadmap project,product strategist associate product manager,fit
94,0.4444444444444444,0,1,game development,c teamwork game physics ai unity,character project npc project,,suggest
74,0.875,0,1,product management,scrum market research roadmap stakeholder management prioritization analytics critical thinking problem solving agile,product project release project,,suggest
72,0.75,0,1,product management,roadmap stakeholder management teamwork requirements gathering prioritization analytics critical thinking agile,planning project market project,,suggest
92,0.5384615384615384,3,1,data science,numpy scikitlearn data visualization feature engineering r sql deep learning communication,analysis project,data engineer ai researcher,fit
70,0.8333333333333334,8,1,cloud computing,serverless cloud security aws gcp terraform scaling monitoring kubernetes docker cicd pipelines,cloud project,cloud engineer cloud architect cloud consultant,partial
76,0.4444444444444444,0,0,quality assurance,manual testing test cases bug tracking problem solving cypress,problem solving project,,no_fit
62,0.8888888888888888,7,1,business analysis,scrum uml process modeling documentation data analysis requirements gathering communication agile business process,workflow project,systems analyst process consultant product analyst,suggest
77,1.0,4,1,cloud computing,serverless aws gcp cloud security terraform scaling kubernetes monitoring docker cicd pipelines azure load balancing,scaling project,cloud administrator infrastructure engineer,partial
77,0.75,2,0,mobile app development,xamarin kotlin firebase push notification uiux mobile critical thinking swift react native app store mobile testing communication,teamwork project communication project,android developer,partial
69,0.9166666666666666,2,1,cloud computing,serverless cloud security gcp aws terraform monitoring kubernetes docker cicd pipelines azure load balancing,orchestration project,cloud engineer,no_fit
89,1.0,3,1,cloud computing,serverless aws cloud security gcp terraform scaling kubernetes monitoring docker cicd pipelines azure load balancing,deployment project,cloud engineer cloud administrator,fit
86,0.8571428571428571,3,1,web development,html redux angular teamwork nodejs nextjs express css bootstrap react typescript vue sass,critical thinking project responsive project,backend engineer ui developer,fit
61,1.0,2,1,technical writing,writing documentation editing guidelines manuals critical thinking reports problem solving content creation research technical manuals,instructions project technical docs project,technical writer,suggest
66,0.5833333333333334,5,1,mobile app development,kotlin push notification critical thinking flutter problem solving react native objectivec app store mobile testing,app project,mobile app engineer ios developer,no_fit
66,1.0,6,0,database administration,backup sql server data warehousing teamwork database design query optimization oracle mongodb mysql nosql postgresql performance tuning replication communication,problem solving project,dba specialist data architect,no_fit
77,0.8888888888888888,4,1,augmented reality  virtual reality,c vr 3d animation ar interaction design teamwork 3d modeling unreal engine unity,ar project,ar developer immersive experience designer,partial
93,0.6923076923076923,4,0,artificial intelligence,scikitlearn tensorflow cv computer vision rnn pytorch keras deep learning cnn,critical thinking project,ai consultant ai consultant,fit
73,0.7272727272727273,4,1,networking,vpn routing firewall packet analysis dns network monitoring switching dhcp,router project communication project,network engineer network administrator network consultant,partial
95,1.0,5,1,networking,lanwlan dhcp vpn routing packet analysis cisco tcpip critical thinking dns network monitoring switching firewall communication,firewall project,network administrator network engineer,fit
84,0.875,6,1,product management,scrum market research roadmap requirements gathering analytics prioritization agile,roadmap project release project,product manager program manager product strategist,fit
81,0.9166666666666666,3,1,database administration,backup sql server database design query optimization oracle mysql mongodb nosql postgresql performance tuning data warehousing,query project,data architect data architect,fit
60,0.5555555555555556,6,1,business analysis,uml documentation requirements gathering problem solving agile business process,teamwork project workflow project,systems analyst process consultant process consultant,suggest
86,0.7,0,1,robotics,automation control systems mechanical design robotics robot programming c critical thinking problem solving ros,actuators project,,suggest
92,0.625,4,1,product management,scrum roadmap stakeholder management requirements gathering agile,planning project critical thinking project,product owner project manager product manager,fit
76,1.0,0,1,blockchain,truffle smart contracts remix ethereum teamwork cryptography defi critical thinking dapps web3 nfts solidity,transaction project critical thinking project,,suggest
82,0.6666666666666666,4,1,augmented reality  virtual reality,vr 3d animation ar interaction design unreal engine unity,ar project 3d environment project,vr developer vr developer,fit
61,0.4615384615384615,6,1,uiux design,ux user testing adobe xd design problem solving visual design prototype,usability project user testing project,experience designer uiux specialist visual designer,no_fit
83,0.5384615384615384,4,1,uiux design,ux journey mapping user testing adobe xd sketch figma visual design,journey map project,ux designer experience designer,fit
70,0.6153846153846154,0,1,data science,data visualization statistics pandas matplotlib feature engineering r deep learning etl,data project analysis project,,no_fit
70,0.75,8,1,product management,scrum market research stakeholder management requirements gathering prioritization critical thinking agile,feature project,program manager product manager associate product manager,partial
91,1.0,7,1,blockchain,smart contracts truffle remix ethereum cryptography defi problem solving dapps web3 nfts solidity,dapp project smart contract project,blockchain engineer blockchain engineer smart contract developer,fit
73,0.7,0,1,robotics,control systems mechanical design robot programming robotics c arduino ros,sensors project,,no_fit
81,0.4615384615384615,6,1,data science,python numpy machine learning pandas matplotlib sql,classification project analysis project,data analyst analytics consultant data scientist,fit
76,0.4444444444444444,0,0,augmented reality  virtual reality,3d animation vr unreal engine shader programming,teamwork project,,suggest
73,0.9166666666666666,1,1,devops,automation aws cicd ansible terraform jenkins monitoring kubernetes scripting azure git,scaling project,devops engineer,partial
91,1.0,8,1,uiux design,user research ux journey mapping user testing interaction design adobe xd wireframe design critical thinking sketch persona figma visual design prototype communication,journey map project,interaction designer experience designer uiux specialist,fit
93,1.0,0,0,devops,automation aws cicd ansible terraform jenkins kubernetes monitoring critical thinking docker scripting azure git communication,critical thinking project,,suggest
79,0.8888888888888888,8,1,technical writing,writing documentation editing teamwork manuals reports content creation communication research technical manuals,teamwork project user manuals project,technical author documentation specialist content writer,partial
83,0.75,2,1,cybersecurity,vulnerability assessment siem incident response network security teamwork cryptography forensics ethical hacking security auditing firewall communication,problem solving project malware project,soc analyst,fit
82,0.8,2,0,digital marketing,email marketing social media content marketing teamwork google analytics marketing strategy analytics seo critical thinking ads,teamwork project,marketing analyst,fit
75,0.5,4,1,devops,automation cicd monitoring kubernetes critical thinking scripting git,infrastructure project,infrastructure engineer build engineer,partial
69,0.6666666666666666,1,1,cybersecurity,network security cryptography penetration testing linux forensics ethical hacking security auditing firewall,intrusion project,cybersecurity engineer,suggest
69,0.5555555555555556,3,1,augmented reality  virtual reality,3d animation shader programming ar interaction design teamwork problem solving unity,ar project,immersive experience designer arvr developer,suggest
79,1.0,5,1,product management,scrum market research roadmap stakeholder management requirements gathering analytics prioritization critical thinking agile,feedback project,product strategist product manager associate product manager,partial
94,0.7,4,1,robotics,automation control systems mechanical design embedded systems robotics c sensors,automation project,embedded systems engineer robotics engineer,fit
75,0.5,4,1,devops,automation cicd monitoring kubernetes critical thinking scripting git,infrastructure project,infrastructure engineer build engineer,partial
83,1.0,3,1,data science,python numpy scikitlearn data visualization machine learning statistics pandas matplotlib feature engineering r problem solving sql deep learning etl,regression project model project,data engineer data analyst,fit
78,0.7777777777777778,2,0,technical writing,writing documentation editing guidelines manuals critical thinking communication research technical manuals,communication project,content writer,partial
67,0.5454545454545454,5,0,networking,dhcp vpn teamwork packet analysis critical thinking dns network monitoring firewall,problem solving project critical thinking project,network analyst system administrator,no_fit
65,0.7272727272727273,0,1,networking,lanwlan dhcp vpn routing cisco network monitoring switching firewall,firewall project critical thinking project,,no_fit
69,0.75,3,1,cybersecurity,siem incident response cryptography linux penetration testing critical thinking forensics risk management ethical hacking security auditing,security monitoring project cyber attack project,security consultant soc analyst ethical hacker,no_fit
90,0.5,3,1,product management,roadmap requirements gathering analytics agile communication,feature project launch project,product strategist,fit
75,0.6666666666666666,0,1,business analysis,scrum process modeling documentation data analysis stakeholder management requirements gathering,analysis project teamwork project,,suggest
75,0.5384615384615384,0,1,data science,python data visualization machine learning statistics pandas matplotlib sql,critical thinking project classification project,,no_fit
79,0.7692307692307693,0,1,artificial intelligence,tensorflow cv computer vision ml pipelines critical thinking pytorch keras nlp deep learning communication gan cnn,problem solving project chatbot project,,suggest
90,0.625,0,1,product management,market research roadmap stakeholder management requirements gathering critical thinking agile,feature project strategy project,,suggest
76,0.4444444444444444,0,0,game development,c shader programming graphics programming game physics critical thinking,teamwork project,,suggest
84,0.4444444444444444,0,1,quality assurance,manual testing performance testing test automation selenium critical thinking,critical thinking project validation project,,no_fit
68,0.8888888888888888,2,1,quality assurance,manual testing test cases performance testing qa selenium jenkins bug tracking cypress communication,validation project,software tester,no_fit
57,0.5555555555555556,5,1,technical writing,documentation teamwork reports content creation communication research technical manuals,user manuals project,technical writer content writer technical writer,no_fit
75,0.6666666666666666,8,1,augmented reality  virtual reality,vr 3d animation shader programming interaction design critical thinking unreal engine unity,vr project,vr developer xr engineer immersive experience designer,partial
81,1.0,3,0,product management,scrum market research roadmap stakeholder management requirements gathering analytics prioritization critical thinking agile,teamwork project,program manager,fit
78,0.8888888888888888,3,1,game development,c shader programming graphics programming game physics unreal engine blender game design problem solving unity communication,level project,game designer graphics programmer,partial
80,0.5833333333333334,0,1,cybersecurity,teamwork ethical hacking network security cryptography penetration testing linux critical thinking risk management vulnerability assessment,intrusion project,,suggest
78,0.8888888888888888,0,1,game development,c shader programming game physics critical thinking unreal engine blender game design ai unity,graphics project npc project,,suggest
83,0.5555555555555556,0,1,augmented reality  virtual reality,c shader programming ar interaction design critical thinking problem solving unity,interactive project,,suggest
93,0.9166666666666666,3,1,devops,automation aws cicd terraform teamwork jenkins monitoring kubernetes docker scripting azure git communication,infrastructure project problem solving project,automation specialist,fit
75,0.5,0,1,cloud computing,aws monitoring kubernetes critical thinking docker azure communication load balancing,infrastructure project deployment project,,suggest
95,0.8,3,1,digital marketing,email marketing social media ppc google analytics marketing strategy analytics seo problem solving ads communication,conversion project,sem specialist marketing analyst,fit
79,0.5833333333333334,0,0,cybersecurity,siem network security linux cryptography risk management vulnerability assessment security auditing communication,teamwork project,,suggest
63,1.0,0,1,digital marketing,email marketing social media content marketing ppc teamwork google analytics marketing strategy analytics seo ads sem,teamwork project traffic project,,no_fit
72,0.9166666666666666,5,1,devops,automation cicd ansible terraform jenkins kubernetes monitoring docker scripting azure git,cloud project cloud project,release manager devops engineer site reliability engineer,partial
81,1.0,0,0,blockchain,truffle smart contracts remix ethereum teamwork cryptography defi problem solving dapps web3 nfts solidity,problem solving project,,suggest
68,1.0,3,1,product management,scrum market research roadmap stakeholder management requirements gathering analytics prioritization agile,communication project product project,product strategist,suggest
76,1.0,1,1,blockchain,truffle smart contracts remix ethereum cryptography defi dapps communication web3 nfts solidity,ledger project,smart contract developer,partial
80,0.9230769230769232,5,1,data science,python numpy scikitlearn machine learning teamwork statistics pandas matplotlib feature engineering critical thinking r sql deep learning etl,data project,ai researcher analytics consultant data engineer,fit
71,0.4615384615384615,1,1,data science,scikitlearn data visualization statistics matplotlib critical thinking problem solving sql deep learning,classification project model project,ml engineer,partial
95,0.5555555555555556,3,1,game development,c graphics programming game physics unreal engine game design,problem solving project multiplayer project,unity developer,fit
75,1.0,1,1,networking,lanwlan vpn routing firewall packet analysis cisco tcpip dns network monitoring switching dhcp communication,router project switch project,it support specialist,partial
69,0.6666666666666666,6,1,technical writing,writing guidelines manuals reports content creation technical manuals,documentation project teamwork project,documentation specialist content writer technical author,no_fit
95,0.6666666666666666,1,1,game development,c shader programming graphics programming critical thinking blender game design unity,critical thinking project game project,graphics programmer,partial
90,0.7,7,1,blockchain,smart contracts truffle remix cryptography defi dapps nfts communication,decentralized project,blockchain developer blockchain engineer smart contract developer,fit
93,0.4615384615384615,0,1,uiux design,journey mapping interaction design teamwork adobe xd wireframe figma prototype,interface project critical thinking project,,suggest
79,0.9166666666666666,3,1,cybersecurity,vulnerability assessment incident response network security linux penetration testing cryptography critical thinking forensics risk management ethical hacking security auditing firewall,vulnerability scan project encryption project,penetration tester security consultant soc analyst,partial
81,0.5,3,0,web development,html redux angular javascript teamwork nextjs critical thinking css sass,teamwork project,frontend developer fullstack engineer,fit
62,0.8181818181818182,5,1,networking,vpn routing firewall packet analysis cisco dns tcpip switching dhcp communication,protocol project,network engineer network consultant,no_fit
88,0.8181818181818182,5,1,networking,lanwlan vpn firewall packet analysis cisco tcpip dns network monitoring dhcp communication,router project firewall project,it support specialist network consultant network engineer,fit
72,0.9166666666666666,6,1,database administration,backup sql server data warehousing database design query optimization oracle mysql critical thinking nosql postgresql performance tuning replication communication,backup project tuning project,database administrator database administrator data architect,partial
90,0.5,1,0,robotics,embedded systems c robot programming sensors ros,problem solving project,embedded systems engineer,partial
62,1.0,0,1,uiux design,user research ux interaction design journey mapping user testing adobe xd wireframe design sketch problem solving persona figma visual design prototype communication,communication project usability project,,no_fit
83,0.7692307692307693,4,1,data science,scikitlearn data visualization machine learning teamwork pandas matplotlib feature engineering critical thinking r sql deep learning etl,analytics project data project,ai researcher data scientist,fit
77,0.9,7,1,robotics,automation mechanical design embedded systems robotics c critical thinking arduino communication robot programming sensors ros,robot project control project,mechatronics engineer control systems engineer robotics engineer,partial
92,0.5833333333333334,2,1,cybersecurity,network security ethical hacking linux penetration testing forensics risk management vulnerability assessment,firewall configuration project,security analyst,fit
69,0.8333333333333334,2,0,cloud computing,serverless cloud security aws gcp terraform scaling kubernetes docker cicd pipelines azure,teamwork project,cloud engineer,no_fit
67,0.5555555555555556,7,1,technical writing,writing guidelines manuals reports technical manuals,guides project process docs project,documentation specialist technical writer technical writer,no_fit
71,0.8333333333333334,0,1,cloud computing,serverless gcp aws cloud security terraform teamwork monitoring kubernetes cicd pipelines azure load balancing,infrastructure project,,suggest
79,1.0,8,1,blockchain,smart contracts truffle remix ethereum cryptography defi critical thinking dapps web3 nfts solidity,transaction project,web3 engineer blockchain engineer smart contract developer,partial
92,0.5714285714285714,0,1,web development,graphql html nextjs nodejs css bootstrap react typescript,dashboard project critical thinking project,,no_fit
70,0.6666666666666666,2,1,database administration,sql server teamwork database design query optimization mongodb replication problem solving nosql postgresql data warehousing,replication project critical thinking project,database engineer,partial
79,0.8,0,1,blockchain,truffle smart contracts ethereum cryptography defi communication web3 nfts solidity,smart contract project critical thinking project,,suggest
91,0.8181818181818182,7,0,networking,lanwlan vpn routing firewall packet analysis cisco dns switching dhcp,critical thinking project,system administrator system administrator it support specialist,fit
85,0.9,4,0,blockchain,smart contracts truffle remix ethereum teamwork defi dapps web3 nfts solidity,critical thinking project,blockchain engineer blockchain developer,fit
68,0.5,0,1,cybersecurity,network security cryptography penetration testing linux problem solving risk management vulnerability assessment,encryption project problem solving project,,no_fit
87,0.9230769230769232,1,1,artificial intelligence,scikitlearn tensorflow teamwork cv ml pipelines rnn computer vision pytorch problem solving keras nlp deep learning gan cnn,neural network project communication project,ai engineer,partial
71,1.0,3,1,augmented reality  virtual reality,c vr 3d animation shader programming ar interaction design unreal engine 3d modeling unity,vr project,arvr developer,partial
70,0.5555555555555556,3,1,game development,shader programming game physics blender game design unity communication,level project,game designer game developer,partial
68,0.5,0,1,web development,html redux angular nodejs bootstrap react typescript communication,critical thinking project responsive project,,no_fit
59,0.8888888888888888,5,1,technical writing,writing documentation editing guidelines reports content creation communication research technical manuals,instructions project,technical writer technical writer content writer,no_fit
65,0.5454545454545454,4,1,networking,dhcp routing cisco network monitoring tcpip firewall,firewall project,it support specialist network consultant network engineer,no_fit
77,0.8,0,1,robotics,automation control systems embedded systems robotics c critical thinking arduino robot programming sensors,sensors project communication project,,suggest
65,0.7777777777777778,4,1,business analysis,scrum documentation process modeling data analysis stakeholder management requirements gathering problem solving business process,documentation project workflow project,process consultant process consultant,suggest
94,0.7,3,1,robotics,automation mechanical design teamwork embedded systems robotics robot programming critical thinking ros sensors,actuators project problem solving project,mechatronics engineer,fit
79,0.7777777777777778,0,1,quality assurance,test cases performance testing qa test automation jenkins bug tracking cypress,automation project validation project,,suggest
87,0.5833333333333334,2,1,database administration,backup sql server database design query optimization postgresql performance tuning replication,communication project schema design project,data architect,fit
91,0.8461538461538461,0,1,artificial intelligence,scikitlearn tensorflow teamwork reinforcement learning cv computer vision rnn pytorch keras deep learning gan cnn,neural network project,,suggest
90,0.8333333333333334,1,1,cybersecurity,vulnerability assessment siem incident response linux cryptography penetration testing critical thinking forensics risk management ethical hacking security auditing,encryption project pentest project,cybersecurity engineer,partial
83,0.5833333333333334,0,1,mobile app development,xamarin kotlin firebase push notification teamwork swift react native objectivec,mobile game project payment project,,no_fit
65,0.8571428571428571,4,1,web development,graphql html redux angular javascript nextjs express css react typescript vue sass,ui project,fullstack engineer backend engineer,no_fit
94,0.5555555555555556,2,1,technical writing,editing guidelines critical thinking reports research technical manuals,process docs project,documentation specialist,fit
80,0.6666666666666666,0,0,cloud computing,gcp cloud security aws terraform monitoring kubernetes critical thinking docker azure,communication project,,suggest
84,0.75,0,1,cloud computing,aws gcp cloud security terraform kubernetes monitoring docker cicd pipelines azure,load balancing project problem solving project,,suggest
80,0.6,3,1,blockchain,truffle ethereum cryptography critical thinking dapps communication nfts solidity,token project decentralized project,blockchain developer,fit
71,0.6666666666666666,0,1,cybersecurity,incident response network security ethical hacking cryptography penetration testing forensics vulnerability assessment firewall,critical thinking project incident response project,,suggest
